"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"74486094789","2020-02-07T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.53","22","36","0.00",,,,"57","29.53","BKN:07 40","29.51","10.00","31","280","33","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12402/07/20 19:51:01 METAR KJFK 080051Z 28019G29KT 10SM BKN040 02/M06 A2953 RMK AO2 PK WND 27034/2355 PRESRR SLP999 T00221056 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-07T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","21","36","0.00",,,,"55","29.58","OVC:08 38","29.56","10.00","31","280",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11402/07/20 20:51:01 METAR KJFK 080151Z 28014KT 10SM OVC038 02/M06 A2958 RMK AO2 PK WND 29029/0115 SLP018 T00221061 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-07T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.64","20","36","0.00",,"-0.18","1","52","29.64","BKN:07 45","29.62","10.00","30","290","33","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12302/07/20 21:51:01 METAR KJFK 080251Z 29015G29KT 10SM BKN045 02/M07 A2964 RMK AO2 PK WND 28030/0207 SLP038 T00221067 51062 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-07T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","36",,,"-0.18","1","52","29.64","41","29.61","9.94","30","290",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07474486 32666 62915 10022 21067 30026 40038 51062 90251 333 91029 555 90803=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-07T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.71","15","34","0.00",,,,"46","29.71","BKN:07 49 OVC:08 65","29.69","10.00","28","290","40","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12402/07/20 22:51:01 METAR KJFK 080351Z 29022G35KT 10SM BKN049 OVC065 01/M09 A2971 RMK AO2 PK WND 30035/0344 SLP060 T00111094 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-07T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","15","33","0.00",,,,"47","29.76","BKN:07 47","29.75","10.00","27","290","36","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13402/07/20 23:51:02 METAR KJFK 080451Z 29023G31KT 10SM BKN047 01/M09 A2977 RMK AO2 PK WND 30031/0451 PRESRR SLP079 T00061094 401220006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-07T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,"35","44","79","29.26","29.18","39","19.7","0","10.3","21","54","33","250","59","0.28","0","0.0","250","49","RA DZ FG BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75724 HR PRECIPITATION (IN): 0.28 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 5424 HR MIN TEMP (F): 33AVERAGE STATION PRESSURE:29.185 MINIMUM SEA LEVEL PRESSURE:28.82 TIME OF OCCURRENCE:1224 PEAK WIND SPEED (MPH): 59 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 49FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):19.7 24 HR AVG TEMP (F): 44DEPART FROM NORMAL: 10  HEATING DEGREE DAYS: 21 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):54  LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.02 0.03 0.03 0.04 T    T    0.01 0.02 0.02 0.06 0.02 0.03 T    T    T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0659","1720",,"2009-05-01"
"74486094789","2020-02-08T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","15","32","0.00",,"-0.16","1","50","29.80","SCT:04 47","29.78","10.00","27","290","26","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14002/08/20 00:51:02 METAR KJFK 080551Z 29017G23KT 10SM SCT047 00/M09 A2981 RMK AO2 PK WND 29033/0502 SLP093 T00001094 10028 20000 51055 $ (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"15","32",,,"-0.16","1","50","29.80","41","29.78","9.94","27","290",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 32666 42917 10000 21094 30084 40093 51055 90551 333 10056 20000 91023 555 90806=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","17","32","0.00",,,,"54","29.86","BKN:07 42","29.83","10.00","27","290","22","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10402/08/20 01:51:02 METAR KJFK 080651Z 29015G19KT 10SM BKN042 00/M08 A2986 RMK AO2 SLP111 T00001083 $ (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","15","31","0.00",,,,"52","29.91","FEW:02 42","29.88","10.00","26","280",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10202/08/20 02:51:02 METAR KJFK 080751Z 28011KT 10SM FEW042 M01/M09 A2991 RMK AO2 SLP129 T10061094 $ (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","14","31","0.00",,"-0.15","1","49","29.96","FEW:02 42","29.93","10.00","26","290","24","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11102/08/20 03:51:02 METAR KJFK 080851Z 29014G21KT 10SM FEW042 M01/M10 A2996 RMK AO2 SLP144 T10061100 51050 $ (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","31",,,"-0.15","1","49","29.96","41","29.93","9.94","26","290",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07474486 32666 22914 11006 21100 30134 40144 51050 90851 333 91021 555 90809=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","13","31","0.00",,,,"47","30.01","FEW:02 45","29.98","10.00","25","290","25","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10502/08/20 04:51:02 METAR KJFK 080951Z 29019G22KT 10SM FEW045 M01/M11 A3001 RMK AO2 SLP161 T10061106 $ (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","14","31","0.00",,,,"49","30.04","FEW:02 45","30.03","10.00","26","300","23","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10502/08/20 05:51:02 METAR KJFK 081051Z 30014G20KT 10SM FEW045 M01/M10 A3005 RMK AO2 SLP174 T10061100 $ (ML)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","14","30","0.00",,"-0.14","3","51","30.10","FEW:02 40","30.08","10.00","25","290","22","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12902/08/20 06:51:02 METAR KJFK 081151Z 29014G19KT 10SM FEW040 M01/M10 A3010 RMK AO2 SLP192 70015 T10111100 10006 21011 53049 $ (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"14","30",,,"-0.14","3","51","30.10","41","30.07","9.94","25","290",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09274486 32666 22914 11011 21100 30182 40192 53049 91151 333 10122 21011 70038 91019 555 90812=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","14","32","0.00",,,,"47","30.14","FEW:02 40","30.11","10.00","26","280",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10102/08/20 07:51:02 METAR KJFK 081251Z 28014KT 10SM FEW040 00/M10 A3014 RMK AO2 SLP206 T00001100 $ (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","16","33","0.00",,,,"49","30.17","FEW:02 45 FEW:02 130 SCT:04 250","30.14","10.00","27","270","24","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11802/08/20 08:51:02 METAR KJFK 081351Z 27018G21KT 10SM FEW045 FEW130 SCT250 01/M09 A3017 RMK AO2 SLP216 T00061089 $ (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","17","35","0.00",,"-0.09","1","48","30.19","FEW:02 40 FEW:02 250","30.16","10.00","29","260",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11402/08/20 09:51:02 METAR KJFK 081451Z 26014KT 10SM FEW040 FEW250 02/M08 A3019 RMK AO2 SLP222 T00171083 51029 $ (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"17","35",,,"-0.09","1","48","30.19","41","30.16","9.94","29","260",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32666 22614 10017 21083 30212 40222 51029 91451 555 90815=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","18","38","0.00",,,,"44","30.19","SCT:04 55 SCT:04 250","30.16","10.00","31","280",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10802/08/20 10:51:02 METAR KJFK 081551Z 28013KT 10SM SCT055 SCT250 03/M08 A3019 RMK AO2 SLP223 T00331078 $ (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","19","40","0.00",,,,"43","30.19","BKN:07 46 BKN:07 250","30.16","10.00","33","270","26","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11102/08/20 11:51:02 METAR KJFK 081651Z 27014G23KT 10SM BKN046 BKN250 04/M07 A3019 RMK AO2 SLP224 T00441072 $ (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","19","39","0.00",,"-0.00","0","45","30.19","BKN:07 48 BKN:07 55 BKN:07 250","30.16","10.00","32","270",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13302/08/20 12:51:02 METAR KJFK 081751Z 27014KT 10SM BKN048 BKN055 BKN250 04/M07 A3019 RMK AO2 SLP222 T00391072 10044 21011 50000 $ (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"19","39",,,"0.00","9","45","30.19","41","30.16","9.94","32","270",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32666 62714 10039 21072 30212 40222 50000 91751 333 10044 21011 555 90818=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","18","40","0.00",,,,"41","30.18","BKN:07 60 BKN:07 250","30.16","10.00","32","270",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10802/08/20 13:51:02 METAR KJFK 081851Z 27013KT 10SM BKN060 BKN250 04/M08 A3018 RMK AO2 SLP221 T00441078 $ (MM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","19","42","0.00",,,,"40","30.19","BKN:07 55 BKN:07 250","30.16","10.00","34","280",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10802/08/20 14:51:02 METAR KJFK 081951Z 28012KT 10SM BKN055 BKN250 06/M07 A3019 RMK AO2 SLP222 T00561072 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","17","40","0.00",,"-0.02","3","40","30.20","BKN:07 60","30.19","10.00","32","290",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10702/08/20 15:51:02 METAR KJFK 082051Z 29013KT 10SM BKN060 04/M08 A3021 RMK AO2 SLP228 T00441083 53006 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"17","40",,,"-0.02","3","40","30.20","57","30.18","9.94","32","290",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32766 62913 10044 21083 30219 40228 53006 92051 555 90821=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","17","40","0.00",,,,"40","30.23","BKN:07 65","30.22","10.00","32","280",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10102/08/20 16:51:02 METAR KJFK 082151Z 28011KT 10SM BKN065 04/M08 A3024 RMK AO2 SLP238 T00441083 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","18","38","0.00",,,,"44","30.25","FEW:02 50 FEW:02 65","30.24","10.00","31","270",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10802/08/20 17:51:02 METAR KJFK 082251Z 27009KT 10SM FEW050 FEW065 03/M08 A3026 RMK AO2 SLP245 T00331078 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","19","38","0.00",,"-0.09","3","46","30.29","FEW:02 55","30.27","10.00","31","260",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11902/08/20 18:51:02 METAR KJFK 082351Z 26011KT 10SM FEW055 03/M07 A3029 RMK AO2 SLP257 T00331072 10061 20033 53029 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"19","38",,,"-0.09","3","46","30.29","57","30.26","9.94","31","260",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32766 22611 10033 21072 30246 40257 53029 92351 333 10061 21010 555 90900=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","19","36","0.00",,,,"50","30.31","CLR:00","30.29","10.00","30","240",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09302/08/20 19:51:01 METAR KJFK 090051Z 24008KT 10SM CLR 02/M07 A3031 RMK AO2 SLP264 T00221072 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","21","35","0.00",,,,"57","30.32","FEW:02 50 FEW:02 65","30.30","10.00","30","240",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10302/08/20 20:51:01 METAR KJFK 090151Z 24007KT 10SM FEW050 FEW065 02/M06 A3033 RMK AO2 SLP269 T00171061 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","21","36","0.00",,"-0.05","1","55","30.34","FEW:02 60","30.32","10.00","31","250",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10202/08/20 21:51:01 METAR KJFK 090251Z 25007KT 10SM FEW060 02/M06 A3034 RMK AO2 SLP274 T00221061 51017 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"21","36",,,"-0.05","1","55","30.34","57","30.31","9.94","31","250",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32766 22507 10022 21061 30263 40274 51017 90251 555 90903=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-08T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","24","34","0.00",,,,"67","30.35","FEW:02 60","30.34","10.00","30","240",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09602/08/20 22:51:01 METAR KJFK 090351Z 24006KT 10SM FEW060 01/M04 A3036 RMK AO2 SLP279 T00111044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
