"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"74486094789","2020-05-10T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","35","61","0.00",,,,"38","29.97","FEW:02 200 SCT:04 250","29.95","10.00","49","240",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/10/20 17:51:02 METAR KJFK 102251Z 24014KT 10SM FEW200 SCT250 16/02 A2997 RMK AO2 SLP150 T01610017 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-10T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","38","56","0.00",,"+0.01","5","51","29.98","SCT:04 180 SCT:04 250","29.96","10.00","47","220",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/10/20 18:51:02 METAR KJFK 102351Z 22010KT 10SM SCT180 SCT250 13/03 A2998 RMK AO2 SLP153 T01330033 10178 20133 55002 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-10T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","56",,,"+0.01","5","51","29.98",,"29.95","9.94","47","220",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32966 42210 10133 20033 30141 40153 55002 92351 333 10178 20039 555 91100=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-10T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","38","55","0.00",,,,"53","29.98","SCT:04 180 SCT:04 250","29.96","10.00","47","220",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/10/20 19:51:01 METAR KJFK 110051Z 22013KT 10SM SCT180 SCT250 13/03 A2999 RMK AO2 SLP154 T01280033","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-10T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","44","52","0.00",,,,"75","30.00","BKN:07 160 BKN:07 250","29.98","10.00","48","180",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/10/20 20:51:01 METAR KJFK 110151Z 18011KT 10SM BKN160 BKN250 11/07 A3000 RMK AO2 SLP159 T01110067","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-10T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","46","51","0.00",,"-0.01","0","83","30.00","SCT:04 160 BKN:07 250","29.98","10.00","49","200",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/10/20 21:51:01 METAR KJFK 110251Z 20012KT 10SM SCT160 BKN250 11/08 A3000 RMK AO2 SLP158 T01060078 50005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-10T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","51",,,"0.01","9","83","30.00",,"29.97","9.94","49","200",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32966 62012 10106 20078 30148 40158 50005 90251 555 91103=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-10T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","43","51","0.00",,,,"74","29.99","SCT:04 160 BKN:07 250","29.96","10.00","47","210",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/10/20 22:51:02 METAR KJFK 110351Z 21011KT 10SM SCT160 BKN250 11/06 A2999 RMK AO2 SLP155 T01060061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-10T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","42","51","0.00",,,,"71","29.98","FEW:02 160 SCT:04 250","29.96","10.00","47","220",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11005/10/20 23:51:02 METAR KJFK 110451Z 22011KT 10SM FEW160 SCT250 11/06 A2999 RMK AO2 SLP154 T01060056 401780039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-10T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,"32","52","49","30.05","30.04","43","18.7","0","-6.8","13","64","39","270","35","0.00","0","0.0","230","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 39AVERAGE STATION PRESSURE:30.040 MINIMUM SEA LEVEL PRESSURE:29.97 TIME OF OCCURRENCE:1805 PEAK WIND SPEED (MPH): 35 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 28FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):18.7 24 HR AVG TEMP (F): 52DEPART FROM NORMAL: -7  HEATING DEGREE DAYS: 13 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):64  LATEST NIGHT MIN TEMP(1900-0800 LST):39 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0442","1901",,"2009-05-01"
"74486094789","2020-05-11T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","43","50","0.00",,"+0.04","8","77","29.96","BKN:07 140 BKN:07 250","29.93","10.00","47","220",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/11/20 00:51:02 METAR KJFK 110551Z 22010KT 10SM BKN140 BKN250 10/06 A2996 RMK AO2 SLP146 T01000061 10133 20100 58012 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"43","50",,,"+0.04","8","77","29.96",,"29.93","9.94","47","220",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32966 62210 10100 20061 30134 40146 58012 90551 333 10133 20039 555 91106=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","42","48","0.00",,,,"80","29.93","SCT:04 120 SCT:04 250","29.91","10.00","45","200",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/11/20 01:51:02 METAR KJFK 110651Z 20008KT 10SM SCT120 SCT250 09/06 A2993 RMK AO2 SLP136 T00890056 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","43","46","0.00",,,,"89","29.91","FEW:02 120 FEW:02 250","29.88","10.00","45","190",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/11/20 02:51:02 METAR KJFK 110751Z 19007KT 10SM FEW120 FEW250 08/06 A2991 RMK AO2 SLP129 T00780061 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","43","45","0.00",,"+0.07","6","93","29.89","FEW:02 130 FEW:02 250","29.87","10.00","44","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/11/20 03:51:02 METAR KJFK 110851Z 18004KT 10SM FEW130 FEW250 07/06 A2989 RMK AO2 SLP122 T00720061 56024 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"43","45",,,"+0.07","6","93","29.89",,"29.86","9.94","44","180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32966 21804 10072 20061 30111 40122 56024 90851 555 91109=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","47","48","0.00",,,,"96","29.88","BKN:07 100 BKN:07 250","29.87","10.00","48","170",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/11/20 04:51:02 METAR KJFK 110951Z 17003KT 10SM BKN100 BKN250 09/08 A2989 RMK AO2 SLP120 T00890083 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","47","49","T",,,,"93","29.88","FEW:02 17 FEW:02 33 BKN:07 100","29.85","10.00","48","160",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13605/11/20 05:51:02 METAR KJFK 111051Z 16005KT 10SM FEW017 FEW033 BKN100 09/08 A2988 RMK AO2 RAB18E30 SLP117 VCSH E-S P0000 T00940083 (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","49","52","0.00",,"-0.00","3","89","29.89","FEW:02 65 BKN:07 120 BKN:07 250","29.88","10.00","50","180",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13605/11/20 06:51:02 METAR KJFK 111151Z 18008KT 10SM FEW065 BKN120 BKN250 11/09 A2990 RMK AO2 SLP123 60000 T01110094 10111 20072 53001 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"49","52",,,"-0.00","3","89","29.89","57","29.87","9.94","50","180",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 12766 61808 10111 20094 30114 40123 53001 69901 91151 333 10178 20072 555 91112=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","47","54","0.00",,,,"77","29.88","FEW:02 47 SCT:04 75 BKN:07 100","29.85","10.00","50","240",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/11/20 07:51:02 METAR KJFK 111251Z 24009KT 10SM FEW047 SCT075 BKN100 12/08 A2988 RMK AO2 PRESRR SLP119 VCSH SW T01220083 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","49","54","T","-RA:02 |RA |RA",,,"83","29.88","BKN:07 60 BKN:07 110 BKN:07 250","29.85","10.00","51","290",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/11/20 08:51:02 METAR KJFK 111351Z 29012KT 10SM -RA BKN060 BKN110 BKN250 12/09 A2988 RMK AO2 RAB24 SLP117 P0000 T01220094 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","45","56","T",,"+0.03","6","67","29.86","FEW:02 45 SCT:04 80 BKN:07 120","29.85","10.00","50","260",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13605/11/20 09:51:02 METAR KJFK 111451Z 26011KT 10SM FEW045 SCT080 BKN120 13/07 A2987 RMK AO2 RAE00 SLP113 P0000 60000 T01330072 56009 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","56",,,"+0.03","6","67","29.86","41","29.84","9.94","50","260",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07074486 12666 82611 10133 20072 30104 40113 56009 69907 91451 555 91115=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","44","56","0.00",,,,"65","29.85","FEW:02 45 BKN:07 75 BKN:07 260","29.83","10.00","50","250",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/11/20 10:51:02 METAR KJFK 111551Z 25006KT 10SM FEW045 BKN075 BKN260 13/07 A2985 RMK AO2 SLP107 T01330067 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","46","56","0.00",,,,"70","29.83","FEW:02 45 BKN:07 80 BKN:07 110","29.80","10.00","51","250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13405/11/20 11:51:02 METAR KJFK 111651Z 25013KT 10SM FEW045 BKN080 BKN110 13/08 A2983 RMK AO2 SLP100 TCU DSNT SW VCSH SW-N T01330078 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","47","53","0.03","-RA:02 |RA |RA","+0.05","6","80","29.81","SCT:04 41 BKN:07 55 BKN:07 75","29.78","8.00","50","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15105/11/20 12:51:02 METAR KJFK 111751Z 21007KT 8SM -RA SCT041 BKN055 BKN075 12/08 A2981 RMK AO2 RAB06 SLP095 P0003 60003 T01170083 10144 20106 56018 (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"47","53",,"||RA","+0.05","6","80","29.81","41","29.78","7.46","50","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09274486 11662 62107 10117 20083 30084 40095 56018 69981 761// 91751 333 10144 20106 555 91118=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","47","52","0.00",,,,"83","29.80","FEW:02 41 SCT:04 60 BKN:07 80","29.78","10.00","49","170",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13305/11/20 13:51:02 METAR KJFK 111851Z 17012KT 10SM FEW041 SCT060 BKN080 11/08 A2981 RMK AO2 RAE1758 SLP093 VCSH E P0000 T01110083 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","46","53","T","-RA:02 |RA |RA",,,"77","29.79","FEW:02 34 SCT:04 75 BKN:07 90","29.77","10.00","49","190",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/11/20 14:51:02 METAR KJFK 111951Z 19015KT 10SM -RA FEW034 SCT075 BKN090 12/08 A2979 RMK AO2 RAB47 SLP087 P0000 T01170078 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T15:13:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","43","58","T",,,,"58",,"FEW:02 50 SCT:04 75 BKN:07 90","29.77","10.00","50","280","26","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13905/11/20 15:13:02 SPECI KJFK 112013Z 28018G23KT 10SM FEW050 SCT075 BKN090 14/06 A2979 RMK AO2 WSHFT 1953 RAE06 VCSH NE P0000 T01440061 (RR)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","39","60","T",,"+0.02","5","46","29.79","FEW:02 33 SCT:04 50 SCT:04 95","29.77","10.00","50","270","24","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16005/11/20 15:51:02 METAR KJFK 112051Z 27014G21KT 10SM FEW033 SCT050 SCT095 16/04 A2979 RMK AO2 WSHFT 1953 RAE06 SLP088 VCSH SW-W P0000 60000 T01560039 55007 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"39","60",,,"+0.02","5","46","29.79","26","29.76","9.94","50","270",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 12566 42714 10156 20039 30077 40088 55007 69907 92051 333 91021 555 91121=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","44","52","T",,,,"75","29.81","SCT:04 50 BKN:07 80 BKN:07 250","29.80","10.00","48","300","24","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15905/11/20 16:51:02 METAR KJFK 112151Z 30011G21KT 10SM SCT050 BKN080 BKN250 11/07 A2982 RMK AO2 PK WND 26046/2112 RAB16E38 SLP096 VCSH NW-NE P0000 T01110067 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","42","55","0.00",,,,"62","29.82","SCT:04 50 BKN:07 70 BKN:07 90","29.80","10.00","49","270",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/11/20 17:51:02 METAR KJFK 112251Z 27016KT 10SM SCT050 BKN070 BKN090 13/06 A2982 RMK AO2 SLP099 VCSH S AND NW T01280056 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-05-11T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","41","52","0.00",,"-0.06","3","66","29.85","SCT:04 47 BKN:07 60 BKN:07 85","29.83","10.00","47","310",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15405/11/20 18:51:02 METAR KJFK 112351Z 31017KT 10SM SCT047 BKN060 BKN085 11/05 A2985 RMK AO2 PK WND 27026/2326 SLP108 60000 T01110050 10161 20106 53020 (RR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
